question_id,question,difficulty,generation_time_formatted,generation_time_seconds
847,นักแข่งที่ทำเวลารอบดีที่สุดในการแข่งขันหมายเลข 19 ในรอบคัดเลือกรอบสองมีนามสกุลอะไร?,simple,8.58 วินาที,8.575525045394897
848,โปรดระบุปีที่มีการแข่งขันในสนามแข่งในเซี่ยงไฮ้,simple,3.58 วินาที,3.5831949710845947
849,สามารถดูการแนะนำการแข่งขันที่จัดขึ้นบน Circuit de Barcelona-Catalunya ได้ที่ไหน?,simple,6.81 วินาที,6.81168794631958
850,กรุณาระบุชื่อการแข่งขันที่จัดขึ้นในสนามแข่งในประเทศเยอรมนี,simple,4.53 วินาที,4.525025844573975
851,โปรดระบุตำแหน่งของวงจรที่สร้างโดยคอนสตรัคเตอร์เรโนลต์,simple,7.65 วินาที,7.64972996711731
852,ในปี 2010 มีการแข่งขันกรังด์ปรีซ์นอกเอเชียและยุโรปกี่รายการ?,moderate,9.49 วินาที,9.486366033554077
853,กรุณาแจ้งชื่อการแข่งขันที่จัดขึ้นในสนามแข่งในประเทศสเปน,simple,3.81 วินาที,3.813857078552246
854,ตำแหน่งพิกัดของสนามแข่ง Australian Grand Prix คืออะไร?,simple,3.10 วินาที,3.104100227355957
855,ฉันจะหาข้อมูลเกี่ยวกับการแข่งขันที่จัดขึ้นที่สนามแข่งรถเซปังอินเตอร์เนชั่นแนลเซอร์กิตได้จากที่ไหน?,simple,4.72 วินาที,4.718493938446045
856,โปรดระบุเวลาการแข่งขันที่จัดขึ้นที่สนามแข่งรถเซปังอินเตอร์เนชั่นแนลเซอร์กิต,simple,4.85 วินาที,4.851078748703003
857,มอบตำแหน่งพิกัดอาบูดาบีกรังด์ปรีซ์,simple,3.31 วินาที,3.3064119815826416
858,คอนสตรัคเตอร์ที่ได้ 1 แต้มในการแข่งขันหมายเลข 24 มาจากประเทศใด?,simple,11.11 วินาที,11.106093883514404
859,ผลการแข่งขัน Q1 ของ Bruno Senna ในการแข่งขันรอบคัดเลือกหมายเลข 354 คืออะไร?,simple,8.97 วินาที,8.97472071647644
860,สำหรับนักแข่งที่มีเวลา Q2 เท่ากับ 0:01:40 ในการแข่งขันรอบคัดเลือกหมายเลข 355 เขามีสัญชาติอะไร?,simple,10.13 วินาที,10.129420042037964
861,นักแข่งของเขาที่เข้าเส้นชัยด้วยเวลา 0:01:54 ในไตรมาสที่ 3 ของการแข่งขันรอบคัดเลือกหมายเลข 903 คือหมายเลขอะไร,simple,6.78 วินาที,6.7801079750061035
862,สำหรับการแข่งขัน Bahrain Grand Prix ในปี 2550 มีนักแข่งกี่คนที่ยังเล่นเกมไม่จบ?,simple,10.14 วินาที,10.13814902305603
863,แสดงหน้าฤดูกาลของปีที่มีการแข่งหมายเลข 901 ให้ฉันดู,simple,2.95 วินาที,2.9452731609344482
864,สำหรับการแข่งขันที่เกิดขึ้นในวันที่ 29/11/2558 มีนักแข่งกี่คนที่จบเกม?,simple,7.42 วินาที,7.423206806182861
865,สำหรับนักแข่งทุกคนที่จบเกมในการแข่งขันหมายเลข 592 ใครอายุมากที่สุด?,moderate,5.01 วินาที,5.006954193115234
866,ใครคือผู้เล่นที่ทำเวลาต่อรอบได้ 0:01:27 ในการแข่งขันหมายเลข 161 แสดงเว็บไซต์แนะนำของเขา,moderate,5.81 วินาที,5.810354948043823
867,สำหรับนักแข่งที่ทำความเร็วต่อรอบได้เร็วที่สุดในการแข่งขันหมายเลข 933 เขามาจากไหน?,simple,9.16 วินาที,9.156785011291504
868,Malaysian Grand Prix จัดขึ้นที่ไหน? แจ้งพิกัดสถานที่.,simple,3.65 วินาที,3.646270990371704
869,สำหรับคอนสตรัคเตอร์ที่ได้คะแนนสูงสุดในการแข่งขันหมายเลข 9 เว็บไซต์แนะนำคืออะไร?,moderate,7.28 วินาที,7.281434059143066
870,ผลการแข่งขัน Q1 ของ Lucas di Grassi คืออะไรในการแข่งขันหมายเลข 345,simple,7.50 วินาที,7.497675180435181
871,สำหรับนักแข่งที่มีเวลา Q2 เท่ากับ 0:01:15 ในการแข่งขันหมายเลข 347 เขามาจากไหน?,simple,10.30 วินาที,10.29651689529419
872,ในการแข่งขันหมายเลข 45 นักแข่งที่ได้เวลา Q3 เป็น 0:01:33 รหัสตัวย่อของเขาคืออะไร?,simple,11.21 วินาที,11.210446119308472
873,เวลาสิ้นสุดที่แท้จริงของ Bruce McLaren ในการแข่งขันหมายเลข 743 คืออะไร?,simple,6.11 วินาที,6.1059250831604
874,ใครได้อันดับสองในการแข่งขัน San Marino Grand Prix ในปี 2549,simple,10.93 วินาที,10.932948112487793
875,แสดงหน้าฤดูกาลของปีที่มีการแข่งหมายเลข 901 ให้ฉันดู,simple,7.40 วินาที,7.39670205116272
876,สำหรับการแข่งขันที่เกิดขึ้นในปี 2558/11/29 มีนักแข่งกี่คนที่ไม่จบเกม?,simple,18.33 วินาที,18.327274084091187
877,สำหรับนักแข่งทุกคนที่จบเกมในการแข่งขันหมายเลข 872 ใครอายุน้อยที่สุด?,moderate,4.53 วินาที,4.525227069854736
878,ใครคือนักแข่งที่ทำเวลาต่อรอบได้ดีที่สุดในการแข่งขันหมายเลข 348? บอกชื่อเต็มของเขา.,simple,7.80 วินาที,7.796698093414307
879,สำหรับนักแข่งที่ตั้งความเร็วรอบได้เร็วที่สุด สัญชาติอะไร?,moderate,7.23 วินาที,7.234677791595459
880,Paul di Resta อยู่ในการแข่งขันหมายเลข 853 เขาจบการแข่งขันในการแข่งขันครั้งที่ 853 ได้เร็วกว่ากี่เปอร์เซ็นต์เมื่อเทียบกับการแข่งขันครั้งถัดไปเพื่อให้ได้ความเร็วรอบที่เร็วที่สุด?,challenging,20.11 วินาที,20.111056804656982
881,สำหรับนักแข่งที่เข้าร่วมการแข่งขันในปี 1983/7/59 อัตราการสำเร็จการแข่งขันของพวกเขาคือเท่าใด,moderate,7.57 วินาที,7.566147804260254
882,Singapore Grand Prix ครั้งแรกคือปีไหน?,simple,5.40 วินาที,5.401367664337158
883,ในปี 2548 มีการแข่งขันทั้งหมดกี่รายการ? ตั้งชื่อเผ่าพันธุ์ทั้งหมดตามลำดับจากมากไปน้อย,simple,3.80 วินาที,3.799072027206421
884,รายชื่อการแข่งขันทั้งหมดที่เกิดขึ้นในปีและเดือนแรกสุดที่บันทึกไว้,moderate,3.87 วินาที,3.8743391036987305
885,ระบุชื่อและวันที่จัดการแข่งขันรอบสุดท้ายในปี 2542,simple,4.79 วินาที,4.793729066848755
886,ปีใดมีจำนวนการแข่งขันมากที่สุด?,simple,3.92 วินาที,3.921924114227295
887,ตั้งชื่อการแข่งขันในปี 2017 ที่ไม่ได้เป็นเจ้าภาพในปี 2000,simple,5.48 วินาที,5.479351997375488
888,European Grand Prix ครั้งแรกจัดขึ้นในประเทศใด? ตั้งชื่อวงจรและตำแหน่ง,simple,8.23 วินาที,8.231391906738281
889,ฤดูกาล F1 สุดท้ายที่ Brands Hatch เป็นเจ้าภาพจัดการแข่งขัน British Grand Prix คือเมื่อใด,simple,6.12 วินาที,6.1169939041137695
890,สนามแข่งรถ Silverstone Circuit เป็นเจ้าภาพจัดการแข่งขัน United Kindom Grand Prix กี่ฤดูกาล?,simple,8.97 วินาที,8.973114967346191
891,ตั้งชื่อนักแข่งทุกคนในรายการ Singapore Grand Prix ปี 2010 ตามจุดยืนของพวกเขา,simple,14.10 วินาที,14.096114158630371
892,ระบุผู้ขับขี่ที่มีคะแนนมากที่สุด ค้นหาชื่อเต็มของเขาด้วยคะแนนนั้น,moderate,8.98 วินาที,8.982966184616089
893,ตั้งชื่อนักแข่ง 3 อันดับแรกและคะแนนที่พวกเขาทำได้ใน Chinese Grand Prix ปี 2017,simple,14.64 วินาที,14.640080213546753
894,เวลารอบที่ดีที่สุดที่บันทึกไว้คืออะไร? รายชื่อนักแข่งและการแข่งขันพร้อมเวลารอบที่บันทึกไว้ดังกล่าว,moderate,11.71 วินาที,11.70931601524353
895,เวลารอบเฉลี่ยของ Lewis Hamilton ในปี 2009 Malaysian Grand Prix คือเท่าใด,moderate,10.17 วินาที,10.169976234436035
896,คำนวณเปอร์เซ็นต์ที่แฮมิลตันไม่ได้อยู่ที่สนามแรกของสนามแข่ง f1 ตั้งแต่ปี 2010,challenging,17.35 วินาที,17.349084854125977
897,ตั้งชื่อนักแข่งที่ชนะมากที่สุด ระบุสัญชาติของเขาและคะแนนสูงสุดของเขาคือเท่าใด,moderate,10.76 วินาที,10.759236812591553
898,นักแข่งชาวญี่ปุ่นอายุน้อยที่สุดอายุเท่าไหร่? เขาชื่ออะไร?,simple,4.23 วินาที,4.234611988067627
899,รายชื่อวงจรที่จัดการแข่งขัน F1 4 รายการตั้งแต่ปี 1990 ถึง 2000,moderate,6.09 วินาที,6.086799144744873
900,รายชื่อสนามแข่งในสหรัฐอเมริกาซึ่งเป็นเจ้าภาพการแข่งขัน F1 ในปี 2549 ระบุชื่อและที่ตั้งของสนามแข่ง และชื่อของการแข่งขันที่เป็นเจ้าภาพ,simple,9.37 วินาที,9.372064113616943
901,ตั้งชื่อการแข่งขันพร้อมกับชื่อสนามและสถานที่สำหรับการแข่งขัน F1 ที่จัดขึ้นในเดือนกันยายน พ.ศ. 2548,simple,9.38 วินาที,9.3788743019104
902,Alex Yoong อยู่ในการแข่งขันใดเมื่อเขาอยู่ในหมายเลขแทร็กน้อยกว่า 20,simple,11.92 วินาที,11.92246389389038
903,Michael Schumacher ชนะการแข่งขันที่สนาม Sepang International Circuit กี่ครั้ง?,moderate,15.15 วินาที,15.147233009338379
904,ระบุการแข่งขันและปีการแข่งขันที่ Michael Schumacher ทำรอบได้เร็วที่สุด,moderate,15.22 วินาที,15.222766876220703
905,คะแนนเฉลี่ยของ Eddie Irvine ในปี 2000 เป็นเท่าใด,simple,9.14 วินาที,9.143690824508667
906,การแข่งขันครั้งแรกของ Lewis Hamilton คืออะไร คะแนนของเขาบันทึกไว้สำหรับการแข่งขันครั้งแรกของเขาคืออะไร?,moderate,11.66 วินาที,11.65884804725647
907,รายชื่อการแข่งขันทั้งหมดในปี 2017 และลำดับประเทศเจ้าภาพตามวันที่จัดการแข่งขัน,simple,9.45 วินาที,9.451237678527832
908,การแข่งขัน F1 มีรอบมากที่สุดคือเท่าไร? ตั้งชื่อการแข่งขัน ปี และสถานที่ในสนามที่จัดการแข่งขันที่มีรอบมากที่สุด,simple,6.32 วินาที,6.318130016326904
909,ในบรรดาการแข่งขัน European Grand Prix ทั้งหมด มีเปอร์เซ็นต์ของการแข่งขันที่จัดขึ้นในเยอรมนีเป็นเท่าใด,moderate,7.88 วินาที,7.879010200500488
910,พิกัดของ Silverstone Circuit คืออะไร?,simple,2.96 วินาที,2.9592978954315186
911,"วงจรใดต่อไปนี้ตั้งอยู่ที่ละติจูดที่สูงกว่า Silverstone Circuit, Hockenheimring หรือ Hungaroring",simple,7.76 วินาที,7.7553112506866455
912,ชื่ออ้างอิงของ Marina Bay Street Circuit คืออะไร,simple,2.96 วินาที,2.9621410369873047
913,ฉันสามารถหาสนามแข่งที่มีระดับความสูงสูงสุดได้ในประเทศใด?,simple,2.54 วินาที,2.538381814956665
914,มีไดรเวอร์กี่ตัวที่ไม่มีรหัส?,simple,2.38 วินาที,2.379225254058838
915,คนขับอายุมากที่สุดจากประเทศใด?,simple,2.53 วินาที,2.5272600650787354
916,โปรดระบุนามสกุลของผู้ขับขี่ชาวอิตาลีทั้งหมด,simple,2.39 วินาที,2.391124963760376
917,ฉันควรไปที่เว็บไซต์ใดหากต้องการทราบข้อมูลเพิ่มเติมเกี่ยวกับ Anthony Davidson,simple,3.39 วินาที,3.3943097591400146
918,ชื่ออ้างอิงของ Lewis Hamilton คืออะไร,simple,3.37 วินาที,3.3687517642974854
919,Spanish Grand Prix ปี 2009 ใช้สนามใด,simple,8.34 วินาที,8.336638927459717
920,โปรดระบุปีทั้งหมดที่ใช้สนามแข่งรถ Silverstone Circuit ในการแข่งขัน Formula_1,simple,5.24 วินาที,5.244182109832764
921,โปรดให้ข้อมูลเพิ่มเติมเกี่ยวกับการแข่งขัน Formula_1 ที่ใช้สนาม Silverstone Circuit,simple,4.40 วินาที,4.398102045059204
922,การแข่งขัน Formula_1 ประจำปี 2010 จัดขึ้นที่อาบูดาบีเซอร์กิตเมื่อใด,simple,5.75 วินาที,5.753830909729004
923,มีการแข่งขัน Formula_1 กี่ครั้งในสนามแข่งในอิตาลี,simple,3.94 วินาที,3.943145275115967
924,โปรดระบุวันที่ที่แน่นอนที่มีการแข่งขัน Formula_1 ในสนามบาร์เซโลนา-กาตาลุญญา,simple,4.69 วินาที,4.686190128326416
925,โปรดให้ลิงก์ของเว็บไซต์ที่แสดงข้อมูลเพิ่มเติมเกี่ยวกับสนามแข่ง Spanish Grand Prix ที่ใช้ในปี 2009,simple,8.70 วินาที,8.702141046524048
926,เวลารอบที่เร็วที่สุดในการแข่งขันของ Lewis Hamilton คืออะไร?,simple,6.44 วินาที,6.438467979431152
927,นักแข่งคนไหนที่สร้างความเร็วรอบได้เร็วที่สุดในการแข่งขัน Formula_1 กรุณาให้ทั้งชื่อและนามสกุลของเขา,simple,9.28 วินาที,9.282142877578735
928,นักแข่งคนไหนเป็นอันดับหนึ่งในการแข่งขัน Canadian Grand Prix ในปี 2550 กรุณาระบุชื่ออ้างอิงของเขา,moderate,13.73 วินาที,13.727758169174194
929,โปรดระบุการแข่งขัน Formula_1 ที่ Lewis Hamilton เข้าร่วม,simple,11.08 วินาที,11.076629161834717
930,Lewis Hamilton มีอันดับสูงสุดในการแข่งขัน Formula_1 รายการใด,simple,9.28 วินาที,9.27505612373352
931,ความเร็วรอบที่เร็วที่สุดในบรรดานักแข่งทุกคนใน Spanish Grand Prix ปี 2009 คืออะไร?,moderate,7.56 วินาที,7.559446096420288
932,Lewis Hamilton เข้าร่วมการแข่งขัน Formula_1 ในปีใด,simple,10.40 วินาที,10.399813890457153
933,อันดับสุดท้ายของ Lewis Hamilton ใน Chinese Grand Prix ปี 2008 คืออะไร?,moderate,14.07 วินาที,14.073893785476685
934,คนขับคนไหนอยู่ในหมายเลข รูปแบบ 4 ตารางเมื่อเริ่มการแข่งขันใน Australian Grand Prix ปี 1989? กรุณาแจ้งชื่อและนามสกุลของเขา,moderate,17.09 วินาที,17.089295864105225
935,มีนักแข่งกี่คนที่สามารถเข้าเส้นชัยในการแข่งขัน Australian Grand Prix ปี 2008 ได้?,simple,8.44 วินาที,8.442650079727173
936,รอบใดที่เร็วที่สุดสำหรับ Lewis Hamilton ใน Australian Grand Prix ปี 2008,simple,12.76 วินาที,12.761483907699585
937,นักแข่งที่ได้อันดับสองในการแข่งขัน AustChineseralian Grand Prix ประจำปี 2008 มีเวลาเข้าเส้นชัยเมื่อใด,simple,10.50 วินาที,10.496793985366821
938,ใครคือแชมป์รายการ Australian Grand Prix ปี 2008 และฉันจะรู้ข้อมูลเพิ่มเติมเกี่ยวกับเขาได้จากที่ไหน,moderate,16.14 วินาที,16.137616872787476
939,มีนักแข่งจาก UN เข้าร่วมการแข่งขัน Australian Grand Prix ปี 2008 กี่คน,moderate,12.73 วินาที,12.73019289970398
940,ในบรรดานักแข่งที่เข้าเส้นชัยในการแข่งขัน Chinese Grand Prix ปี 2008 มีกี่คนที่เข้าร่วมการแข่งขัน Formula_1,moderate,8.41 วินาที,8.40616512298584
941,Lewis Hamilton ได้คะแนนรวมเท่าไรในการแข่งขัน Formula_1 ทั้งหมดที่เขาเข้าร่วม,simple,8.41 วินาที,8.409770965576172
942,เวลาเฉลี่ยที่เร็วที่สุดในหน่วยวินาทีของ Lewis Hamilton ในการแข่งขัน Formula_1 ทั้งหมดคือเท่าใด,moderate,7.76 วินาที,7.756137847900391
943,อัตราของนักแข่งที่เข้ารอบทั้งหมดใน Australian Grand Prix ปี 2008 เป็นเท่าใด,moderate,7.04 วินาที,7.035444021224976
944,แชมป์จะเร็วกว่านักแข่งที่จบการแข่งขันครั้งสุดท้ายใน Australian Grand Prix ปี 2008 กี่เปอร์เซ็นต์?,challenging,9.77 วินาที,9.7687087059021
945,แอดิเลด ประเทศออสเตรเลียมีวงจรทั้งหมดกี่วงจร,simple,3.61 วินาที,3.607546091079712
946,โปรดระบุพิกัดตำแหน่งของวงจรสหรัฐฯ,simple,3.15 วินาที,3.154829740524292
947,นักแข่งชาวอังกฤษเกิดหลังปี 1980 กี่คน?,simple,4.68 วินาที,4.6759161949157715
948,คอนสตรัคเตอร์ชาวอังกฤษมีคะแนนสูงสุดคือเท่าไร?,simple,5.28 วินาที,5.280596971511841
949,คอนสตรัคเตอร์ใดมีจุดสูงสุด?,simple,3.28 วินาที,3.275959014892578
950,โปรดระบุชื่อคอนสตรัคเตอร์ด้วย 0 คะแนนในการแข่งขัน 291,simple,7.06 วินาที,7.060555934906006
951,คอนสตรัคเตอร์ชาวญี่ปุ่นมี 0 คะแนนใน 2 เรซกี่คน?,simple,10.90 วินาที,10.902889013290405
952,คอนสตรัคเตอร์คนไหนได้รับการจัดอันดับที่ 1?,simple,5.11 วินาที,5.111599922180176
953,มีคอนสตรัคเตอร์ชาวฝรั่งเศสกี่คนที่มีจำนวนรอบมากกว่า 50 คน?,simple,3.40 วินาที,3.4002089500427246
954,โปรดคำนวณเปอร์เซ็นต์การจบการแข่งขันของนักแข่งชาวญี่ปุ่นตั้งแต่ปี 2550 ถึง 2552,challenging,15.28 วินาที,15.275972127914429
955,เวลาเฉลี่ยเป็นวินาทีของแชมป์ในแต่ละปีก่อนปี 1975 คือเท่าใด?,challenging,8.75 วินาที,8.750463962554932
956,นักแข่งคนไหนที่เกิดหลังปี 1975 อยู่ในอันดับที่ 2? กรุณาแจ้งชื่อและนามสกุลของพวกเขา,simple,5.46 วินาที,5.457818984985352
957,มีนักแข่งชาวอิตาลีกี่คนที่ยังแข่งไม่จบ?,simple,7.53 วินาที,7.531184196472168
958,นักแข่งคนไหนทำเวลาต่อรอบได้เร็วที่สุด? กรุณาแจ้งชื่อและนามสกุลของพวกเขา,moderate,8.16 วินาที,8.159172773361206
959,หมายเลขรอบที่เร็วที่สุดของแชมป์ในปี 2009 คืออะไร?,simple,3.99 วินาที,3.9906039237976074
960,ความเร็วรอบที่เร็วที่สุดโดยเฉลี่ยในการแข่งขัน Spanish Grand Prix ปี 2009 คือเท่าใด?,moderate,7.33 วินาที,7.334236145019531
961,การแข่งขันใดมีเวลาสิ้นสุดจริงสั้นที่สุด? กรุณาระบุชื่อและปี..,simple,4.50 วินาที,4.499448776245117
962,ตั้งแต่ปี 2000 ถึง 2005 นักแข่งที่เกิดก่อนปี 1985 และจำนวนรอบมากกว่า 50 เปอร์เซ็นต์เป็นเท่าใด,challenging,21.23 วินาที,21.225540161132812
963,นักแข่งชาวฝรั่งเศสกี่คนที่ทำเวลาต่อรอบได้น้อยกว่า 02:00.00 น.,moderate,8.34 วินาที,8.335053205490112
964,ระบุรหัสสำหรับผู้ขับขี่ที่มีสัญชาติในอเมริกา,simple,2.54 วินาที,2.5384318828582764
965,ระบุหมายเลขการแข่งขันที่จัดขึ้นในปี 2552,simple,3.51 วินาที,3.51328182220459
966,มีนักแข่งกี่คนที่เข้าร่วมการแข่งขันหมายเลข ID 18,simple,3.08 วินาที,3.083191156387329
967,ระบุหมายเลขรหัสของไดรเวอร์ที่อายุน้อยที่สุด 3 อันดับแรก มีคนขับชาวเนเธอร์แลนด์กี่คนในจำนวนนี้?,simple,3.67 วินาที,3.669055938720703
968,ชื่ออ้างอิงของ Robert Kubica คืออะไร?,simple,7.92 วินาที,7.923221111297607
969,นักแข่งชาวอังกฤษที่เกิดในปี 1980 มีกี่คน?,simple,4.72 วินาที,4.723674774169922
970,รายชื่อนักแข่งชาวเยอรมัน 3 อันดับแรกที่เกิดระหว่างปี 1980-1990 และมีเวลาต่อรอบเร็วที่สุด,moderate,8.32 วินาที,8.316539764404297
971,โปรดระบุชื่ออ้างอิงของนักแข่งชาวเยอรมันที่อายุมากที่สุด,simple,10.06 วินาที,10.056144714355469
972,นักแข่งคนไหนที่เกิดในปี 1971 และมีเวลาต่อรอบเร็วที่สุดในการแข่งขัน? ให้รหัสและรหัสของไดรเวอร์เหล่านี้,moderate,7.85 วินาที,7.845539808273315
973,รายชื่อนักแข่งชาวสเปน 10 อันดับแรกที่เกิดก่อนปี 1982 และมีเวลารอบล่าสุด,moderate,6.44 วินาที,6.443262815475464
974,ระบุปีการแข่งขันใดที่มีเวลารอบเร็วที่สุด?,simple,4.93 วินาที,4.926340818405151
975,ปีใดมีความเร็วรอบต่ำสุด?,simple,3.49 วินาที,3.4898290634155273
976,ระบุรหัสนักแข่งของนักแข่งห้าอันดับแรกตามลำดับจากมากไปน้อย ซึ่งเป็นเวลาที่เร็วที่สุดในรอบแรกของการแข่งขัน,simple,11.16 วินาที,11.158038854598999
977,จากการแข่งขันหมายเลข 50 ถึง 100 มีผู้เข้าเส้นชัยกี่คนที่ถูกตัดสิทธิ์?,simple,9.13 วินาที,9.134450912475586
978,มีการจัดเซอร์กิตที่ออสเตรียกี่ครั้ง? กรุณาแจ้งที่ตั้งและพิกัด,simple,4.48 วินาที,4.482801198959351
979,หมายเลขการแข่งขันใดมีผู้เข้าเส้นชัยมากที่สุด?,simple,4.20 วินาที,4.200774192810059
980,ระบุชื่ออ้างอิงของนักแข่งที่ผ่านรอบคัดเลือกรอบที่สองในระหว่างการแข่งขันครั้งที่ 1 23.ระบุสัญชาติและวันเกิด,moderate,8.42 วินาที,8.419682025909424
981,นักแข่งที่อายุน้อยที่สุดได้เข้าแข่งขันรอบคัดเลือกครั้งแรกในปีใด พร้อมทั้งแจ้งชื่อ วันที่ และเวลาจัดการแข่งขัน,moderate,11.23 วินาที,11.229201078414917
982,ผู้ขับขี่ชาวอเมริกันมีสถานะถูกเจาะกี่คน,simple,3.39 วินาที,3.3940718173980713
983,คอนสตรัคเตอร์ชาวอิตาลีคนใดที่มีคะแนนสูงสุดจนถึงปัจจุบัน ให้เว็บไซต์แนะนำ?,simple,9.01 วินาที,9.00632905960083
984,เว็บไซต์ของผู้สร้างที่นับชัยชนะทั้งหมดมากที่สุดคืออะไร,simple,2.64 วินาที,2.6375410556793213
985,ในบรรดานักแข่งที่เข้าร่วมรายการ French Grand Prix ซึ่งมีเวลาช้าที่สุดในรอบที่ 3,simple,10.51 วินาที,10.51053786277771
986,การแข่งขันใดที่มีการบันทึกเวลารอบแรกเร็วที่สุด? กรุณาระบุเวลาเป็นมิลลิวินาที,simple,3.20 วินาที,3.1974170207977295
987,เวลาต่อรอบที่เร็วที่สุดโดยเฉลี่ยของนักแข่ง 10 อันดับแรกใน 2006 United States Grand Prix คือเท่าใด,simple,11.61 วินาที,11.61004114151001
988,รายชื่อนักแข่งชาวเยอรมัน 3 อันดับแรกที่มีระยะเวลาเข้าพิตเฉลี่ยสั้นที่สุดและเกิดระหว่างปี 1980-1985,challenging,14.80 วินาที,14.799472093582153
989,ใครคือแชมป์ของ Canadian Grand Prix ในปี 2008? ระบุเวลาสิ้นสุดของเขา,moderate,10.34 วินาที,10.335436820983887
990,ชื่ออ้างอิงของผู้สร้างแชมป์ในการแข่งขัน Singapore Grand Prix ปี 2009 คืออะไร กรุณาให้เว็บไซต์ของมัน,challenging,13.86 วินาที,13.858997821807861
991,ชื่อเต็มและวันเกิดของผู้ขับขี่ชาวออสเตรียที่เกิดระหว่างปี 1981 ถึง 1991 คืออะไร?,simple,6.78 วินาที,6.779886960983276
992,ค้นหาชื่อเต็ม ลิงก์หน้า Wiki Pedia และวันเดือนปีเกิดของผู้ขับขี่ชาวเยอรมันที่เกิดระหว่างปี 1971 ถึง 1985 แสดงรายการตามลำดับวันเดือนปีเกิดจากมากไปหาน้อย,moderate,8.61 วินาที,8.607805013656616
993,วงจร Hungaroring ตั้งอยู่ที่ไหน? ค้นหาประเทศและพิกัดของวงจรนี้ด้วย?,simple,3.64 วินาที,3.6354289054870605
994,คอนสตรัคเตอร์คนใดที่ทำคะแนนได้มากที่สุดจาก Monaco Grand Prix ระหว่างปี 1980 ถึง 2010 ระบุคะแนน ชื่อ และสัญชาติของทีมนี้,challenging,14.95 วินาที,14.946608066558838
995,คะแนนเฉลี่ยของ Lewis Hamilton ในบรรดา Turkish Grand Prix ทั้งหมดคือเท่าใด,moderate,12.36 วินาที,12.364557027816772
996,จำนวนการแข่งขันเฉลี่ยต่อปีที่จัดขึ้นในช่วง 10 ปีแรกของศตวรรษที่ 21 เป็นเท่าใด,simple,8.84 วินาที,8.838578939437866
997,ผู้ขับขี่ส่วนใหญ่ถือสัญชาติใด,simple,3.13 วินาที,3.130985975265503
998,ในแง่ของจำนวนคะแนนที่ได้รับ นักแข่งอันดับที่ 91 ได้รับชัยชนะกี่ครั้ง,simple,4.22 วินาที,4.21709680557251
999,ในแง่ของเวลารอบที่เร็วที่สุด การแข่งขันที่นักแข่งบันทึกความเร็วรอบเร็วที่สุดคือชื่ออะไร,simple,7.40 วินาที,7.403024911880493
1000,สนามแข่งใดที่จัดการแข่งขันครั้งล่าสุด? ระบุสถานที่ให้ครบถ้วน,simple,2.70 วินาที,2.6956326961517334
1001,ชื่อเต็มของนักแข่งที่ได้อันดับที่ 1 ในการแข่งขันรอบคัดเลือกครั้งที่ 3 ที่จัดขึ้นที่ Marina Bay Street Circuit ในปี 2008 คืออะไร,challenging,15.77 วินาที,15.770160913467407
1002,ณ ปัจจุบัน นักแข่งอายุน้อยที่สุดชื่อเต็มว่าอะไร? ระบุสัญชาติและชื่อเชื้อชาติที่เข้าร่วมครั้งแรก,moderate,4.35 วินาที,4.347381830215454
1003,คนขับที่เกิดอุบัติเหตุมากที่สุดในการแข่งขัน Canadian Grand Prix มีอุบัติเหตุกี่ครั้ง?,moderate,7.86 วินาที,7.857355117797852
1004,นักแข่งที่อายุมากที่สุดสามารถคว้าชัยชนะได้กี่ครั้ง? ระบุชื่อเต็มของเขา/เธอ,simple,9.43 วินาที,9.4273841381073
1005,คนขับเคยเข้าจอดที่จุดจอดนานที่สุดคือเท่าไร?,simple,2.96 วินาที,2.9643142223358154
1006,ในบรรดาสถิติรอบทั้งหมดที่ตั้งไว้ในสนามแข่งต่างๆ เวลาที่เร็วที่สุดคือเมื่อใด?,challenging,3.22 วินาที,3.2235686779022217
1007,Lewis Hamilton ใช้เวลาในการแวะจอดนานที่สุดคือเท่าไร?,simple,6.18 วินาที,6.17972993850708
1008,Lewis Hamilton หยุดพักระหว่างการแข่งขัน Australian Grand Prix ปี 2011 ในรอบใด,simple,9.01 วินาที,9.01226019859314
1009,โปรดระบุเวลาที่นักแข่งแต่ละคนใช้ที่จุดจอดระหว่างการแข่งขัน Australian Grand Prix ปี 2011,simple,9.49 วินาที,9.492934703826904
1010,สถิติรอบที่กำหนดโดย Lewis Hamilton ในการแข่งขัน Formula_1 คืออะไร,simple,5.74 วินาที,5.738401174545288
1011,นักแข่ง 20 อันดับแรกคนใดที่สร้างเวลาต่อรอบสั้นที่สุดเท่าที่เคยมีมาในการแข่งขัน Formula_1 กรุณาให้ชื่อเต็มแก่พวกเขา,challenging,8.57 วินาที,8.572390794754028
1012,ตำแหน่งใดของสนามระหว่างรอบที่เร็วที่สุดของ Lewis Hamilton ในการแข่งขัน Formula_1,simple,8.29 วินาที,8.286983966827393
1013,บันทึกรอบของ Austrian Grand Prix Circuit คืออะไร?,simple,6.87 วินาที,6.870578050613403
1014,โปรดระบุบันทึกรอบของสนามแข่งในอิตาลี,challenging,10.90 วินาที,10.899883031845093
1015,การแข่งขัน Formula_1 ใดที่เป็นสถิติรอบของรายการ Austrian Grand Prix Circuit,moderate,7.33 วินาที,7.331230878829956
